0000229,1.4290457652,15
0516360,1.12786929462,17
0000142,1.12618862235,21
0000500,1.12237909854,15
0000095,0.899814995974,26
0000631,0.894045765205,16
0000165,0.882379098538,15
0001241,0.644045765205,16
0001752,0.638610982596,23
0935863,0.419045765205,20
0000490,0.27460132076,18
0001708,0.241267987427,18
0001469,0.110222235793,17
1347153,-1.1709542348,15
0093051,-2.25727002427,19
