0634300,8.62,5
0634240,8.5,7
0230032,8.21666666667,6
0004056,8.04,5
0000233,7.95714285714,14
0909638,7.7875,8
0746830,7.6375,8
1027719,7.61666666667,6
0027572,7.575,8
0001054,7.525,12
0868153,7.5,5
0000766,7.5,5
0000759,7.48571428571,7
0000116,7.48333333333,6
0313623,7.48,5
0460141,7.47777777778,9
0005139,7.45,10
0442109,7.42857142857,7
0037247,7.42,5
0000186,7.42,5
